NAME,state,county,tract,block group
"Block Group 2, Census Tract 1304.06, Suffolk County, Massachusetts",25,025,130406,2
"Block Group 1, Census Tract 1304.06, Suffolk County, Massachusetts",25,025,130406,1
"Block Group 2, Census Tract 601.01, Suffolk County, Massachusetts",25,025,060101,2
"Block Group 1, Census Tract 601.01, Suffolk County, Massachusetts",25,025,060101,1
"Block Group 4, Census Tract 601.01, Suffolk County, Massachusetts",25,025,060101,4
"Block Group 3, Census Tract 1202.01, Suffolk County, Massachusetts",25,025,120201,3
"Block Group 1, Census Tract 9803, Suffolk County, Massachusetts",25,025,980300,1
"Block Group 2, Census Tract 1202.01, Suffolk County, Massachusetts",25,025,120201,2
"Block Group 1, Census Tract 1202.01, Suffolk County, Massachusetts",25,025,120201,1
"Block Group 3, Census Tract 1201.04, Suffolk County, Massachusetts",25,025,120104,3
"Block Group 2, Census Tract 1201.04, Suffolk County, Massachusetts",25,025,120104,2
"Block Group 1, Census Tract 1201.04, Suffolk County, Massachusetts",25,025,120104,1
"Block Group 3, Census Tract 1106.07, Suffolk County, Massachusetts",25,025,110607,3
"Block Group 4, Census Tract 1106.07, Suffolk County, Massachusetts",25,025,110607,4
"Block Group 1, Census Tract 1106.07, Suffolk County, Massachusetts",25,025,110607,1
"Block Group 2, Census Tract 1106.07, Suffolk County, Massachusetts",25,025,110607,2
"Block Group 2, Census Tract 701.01, Suffolk County, Massachusetts",25,025,070101,2
"Block Group 1, Census Tract 611.01, Suffolk County, Massachusetts",25,025,061101,1
"Block Group 4, Census Tract 703, Suffolk County, Massachusetts",25,025,070300,4
"Block Group 3, Census Tract 701.01, Suffolk County, Massachusetts",25,025,070101,3
"Block Group 1, Census Tract 701.01, Suffolk County, Massachusetts",25,025,070101,1
"Block Group 1, Census Tract 1201.03, Suffolk County, Massachusetts",25,025,120103,1
"Block Group 2, Census Tract 1006.03, Suffolk County, Massachusetts",25,025,100603,2
"Block Group 1, Census Tract 1006.03, Suffolk County, Massachusetts",25,025,100603,1
"Block Group 3, Census Tract 921.01, Suffolk County, Massachusetts",25,025,092101,3
"Block Group 2, Census Tract 921.01, Suffolk County, Massachusetts",25,025,092101,2
"Block Group 5, Census Tract 921.01, Suffolk County, Massachusetts",25,025,092101,5
"Block Group 4, Census Tract 921.01, Suffolk County, Massachusetts",25,025,092101,4
"Block Group 1, Census Tract 921.01, Suffolk County, Massachusetts",25,025,092101,1
"Block Group 2, Census Tract 611.01, Suffolk County, Massachusetts",25,025,061101,2
"Block Group 1, Census Tract 603.01, Suffolk County, Massachusetts",25,025,060301,1
"Block Group 2, Census Tract 603.01, Suffolk County, Massachusetts",25,025,060301,2
"Block Group 3, Census Tract 603.01, Suffolk County, Massachusetts",25,025,060301,3
"Block Group 2, Census Tract 909.01, Suffolk County, Massachusetts",25,025,090901,2
"Block Group 1, Census Tract 909.01, Suffolk County, Massachusetts",25,025,090901,1
"Block Group 3, Census Tract 601.01, Suffolk County, Massachusetts",25,025,060101,3
"Block Group 4, Census Tract 701.01, Suffolk County, Massachusetts",25,025,070101,4
"Block Group 5, Census Tract 701.01, Suffolk County, Massachusetts",25,025,070101,5
"Block Group 6, Census Tract 701.01, Suffolk County, Massachusetts",25,025,070101,6
"Block Group 7, Census Tract 701.01, Suffolk County, Massachusetts",25,025,070101,7
"Block Group 8, Census Tract 701.01, Suffolk County, Massachusetts",25,025,070101,8
"Block Group 2, Census Tract 1707.02, Suffolk County, Massachusetts",25,025,170702,2
"Block Group 2, Census Tract 1705.02, Suffolk County, Massachusetts",25,025,170502,2
"Block Group 1, Census Tract 1705.02, Suffolk County, Massachusetts",25,025,170502,1
"Block Group 3, Census Tract 1606.02, Suffolk County, Massachusetts",25,025,160602,3
"Block Group 2, Census Tract 1606.02, Suffolk County, Massachusetts",25,025,160602,2
"Block Group 1, Census Tract 1606.02, Suffolk County, Massachusetts",25,025,160602,1
"Block Group 5, Census Tract 1606.02, Suffolk County, Massachusetts",25,025,160602,5
"Block Group 1, Census Tract 806.01, Suffolk County, Massachusetts",25,025,080601,1
"Block Group 4, Census Tract 1606.02, Suffolk County, Massachusetts",25,025,160602,4
"Block Group 1, Census Tract 808.01, Suffolk County, Massachusetts",25,025,080801,1
"Block Group 2, Census Tract 808.01, Suffolk County, Massachusetts",25,025,080801,2
"Block Group 3, Census Tract 806.01, Suffolk County, Massachusetts",25,025,080601,3
"Block Group 2, Census Tract 806.01, Suffolk County, Massachusetts",25,025,080601,2
"Block Group 4, Census Tract 5.04, Suffolk County, Massachusetts",25,025,000504,4
"Block Group 3, Census Tract 5.04, Suffolk County, Massachusetts",25,025,000504,3
"Block Group 1, Census Tract 7.04, Suffolk County, Massachusetts",25,025,000704,1
"Block Group 4, Census Tract 7.04, Suffolk County, Massachusetts",25,025,000704,4
"Block Group 2, Census Tract 7.04, Suffolk County, Massachusetts",25,025,000704,2
"Block Group 3, Census Tract 7.04, Suffolk County, Massachusetts",25,025,000704,3
"Block Group 1, Census Tract 101.03, Suffolk County, Massachusetts",25,025,010103,1
"Block Group 3, Census Tract 101.03, Suffolk County, Massachusetts",25,025,010103,3
"Block Group 2, Census Tract 101.03, Suffolk County, Massachusetts",25,025,010103,2
"Block Group 1, Census Tract 8.03, Suffolk County, Massachusetts",25,025,000803,1
"Block Group 2, Census Tract 8.03, Suffolk County, Massachusetts",25,025,000803,2
"Block Group 2, Census Tract 1304.02, Suffolk County, Massachusetts",25,025,130402,2
"Block Group 1, Census Tract 1304.02, Suffolk County, Massachusetts",25,025,130402,1
"Block Group 3, Census Tract 1605.02, Suffolk County, Massachusetts",25,025,160502,3
"Block Group 1, Census Tract 1803.01, Suffolk County, Massachusetts",25,025,180301,1
"Block Group 4, Census Tract 1803.01, Suffolk County, Massachusetts",25,025,180301,4
"Block Group 2, Census Tract 1803.01, Suffolk County, Massachusetts",25,025,180301,2
"Block Group 3, Census Tract 1803.01, Suffolk County, Massachusetts",25,025,180301,3
"Block Group 1, Census Tract 9801.01, Suffolk County, Massachusetts",25,025,980101,1
"Block Group 1, Census Tract 1707.01, Suffolk County, Massachusetts",25,025,170701,1
"Block Group 2, Census Tract 1707.01, Suffolk County, Massachusetts",25,025,170701,2
"Block Group 1, Census Tract 408.01, Suffolk County, Massachusetts",25,025,040801,1
"Block Group 3, Census Tract 408.01, Suffolk County, Massachusetts",25,025,040801,3
"Block Group 2, Census Tract 408.01, Suffolk County, Massachusetts",25,025,040801,2
"Block Group 2, Census Tract 1104.03, Suffolk County, Massachusetts",25,025,110403,2
"Block Group 3, Census Tract 1104.03, Suffolk County, Massachusetts",25,025,110403,3
"Block Group 1, Census Tract 1104.03, Suffolk County, Massachusetts",25,025,110403,1
"Block Group 5, Census Tract 1104.03, Suffolk County, Massachusetts",25,025,110403,5
"Block Group 1, Census Tract 1102.01, Suffolk County, Massachusetts",25,025,110201,1
"Block Group 1, Census Tract 9810, Suffolk County, Massachusetts",25,025,981000,1
"Block Group 6, Census Tract 1101.03, Suffolk County, Massachusetts",25,025,110103,6
"Block Group 2, Census Tract 1103.01, Suffolk County, Massachusetts",25,025,110301,2
"Block Group 1, Census Tract 1103.01, Suffolk County, Massachusetts",25,025,110301,1
"Block Group 2, Census Tract 1401.06, Suffolk County, Massachusetts",25,025,140106,2
"Block Group 1, Census Tract 1401.06, Suffolk County, Massachusetts",25,025,140106,1
"Block Group 1, Census Tract 1605.01, Suffolk County, Massachusetts",25,025,160501,1
"Block Group 4, Census Tract 1605.01, Suffolk County, Massachusetts",25,025,160501,4
"Block Group 2, Census Tract 1605.01, Suffolk County, Massachusetts",25,025,160501,2
"Block Group 5, Census Tract 1605.01, Suffolk County, Massachusetts",25,025,160501,5
"Block Group 3, Census Tract 1605.01, Suffolk County, Massachusetts",25,025,160501,3
"Block Group 2, Census Tract 107.01, Suffolk County, Massachusetts",25,025,010701,2
"Block Group 3, Census Tract 107.01, Suffolk County, Massachusetts",25,025,010701,3
"Block Group 1, Census Tract 107.01, Suffolk County, Massachusetts",25,025,010701,1
"Block Group 1, Census Tract 104.08, Suffolk County, Massachusetts",25,025,010408,1
"Block Group 1, Census Tract 5.03, Suffolk County, Massachusetts",25,025,000503,1
"Block Group 2, Census Tract 5.03, Suffolk County, Massachusetts",25,025,000503,2
"Block Group 3, Census Tract 1707.02, Suffolk County, Massachusetts",25,025,170702,3
"Block Group 1, Census Tract 1707.02, Suffolk County, Massachusetts",25,025,170702,1
"Block Group 5, Census Tract 1707.02, Suffolk County, Massachusetts",25,025,170702,5
"Block Group 4, Census Tract 1707.02, Suffolk County, Massachusetts",25,025,170702,4
"Block Group 2, Census Tract 9813, Suffolk County, Massachusetts",25,025,981300,2
"Block Group 1, Census Tract 9813, Suffolk County, Massachusetts",25,025,981300,1
"Block Group 1, Census Tract 9812.01, Suffolk County, Massachusetts",25,025,981201,1
"Block Group 0, Census Tract 9901.01, Suffolk County, Massachusetts",25,025,990101,0
"Block Group 1, Census Tract 9815.01, Suffolk County, Massachusetts",25,025,981501,1
"Block Group 1, Census Tract 9817, Suffolk County, Massachusetts",25,025,981700,1
"Block Group 1, Census Tract 9818, Suffolk County, Massachusetts",25,025,981800,1
"Block Group 4, Census Tract 5.02, Suffolk County, Massachusetts",25,025,000502,4
"Block Group 3, Census Tract 1011.02, Suffolk County, Massachusetts",25,025,101102,3
"Block Group 6, Census Tract 1001, Suffolk County, Massachusetts",25,025,100100,6
"Block Group 1, Census Tract 1007, Suffolk County, Massachusetts",25,025,100700,1
"Block Group 5, Census Tract 1007, Suffolk County, Massachusetts",25,025,100700,5
"Block Group 3, Census Tract 1007, Suffolk County, Massachusetts",25,025,100700,3
"Block Group 2, Census Tract 1007, Suffolk County, Massachusetts",25,025,100700,2
"Block Group 4, Census Tract 1007, Suffolk County, Massachusetts",25,025,100700,4
"Block Group 2, Census Tract 1011.02, Suffolk County, Massachusetts",25,025,101102,2
"Block Group 4, Census Tract 1011.02, Suffolk County, Massachusetts",25,025,101102,4
"Block Group 1, Census Tract 1011.02, Suffolk County, Massachusetts",25,025,101102,1
"Block Group 2, Census Tract 1302, Suffolk County, Massachusetts",25,025,130200,2
"Block Group 4, Census Tract 1302, Suffolk County, Massachusetts",25,025,130200,4
"Block Group 1, Census Tract 1302, Suffolk County, Massachusetts",25,025,130200,1
"Block Group 3, Census Tract 1302, Suffolk County, Massachusetts",25,025,130200,3
"Block Group 5, Census Tract 1302, Suffolk County, Massachusetts",25,025,130200,5
"Block Group 2, Census Tract 1002, Suffolk County, Massachusetts",25,025,100200,2
"Block Group 1, Census Tract 1002, Suffolk County, Massachusetts",25,025,100200,1
"Block Group 3, Census Tract 1002, Suffolk County, Massachusetts",25,025,100200,3
"Block Group 1, Census Tract 1010.02, Suffolk County, Massachusetts",25,025,101002,1
"Block Group 2, Census Tract 1010.02, Suffolk County, Massachusetts",25,025,101002,2
"Block Group 3, Census Tract 1010.02, Suffolk County, Massachusetts",25,025,101002,3
"Block Group 1, Census Tract 1105.02, Suffolk County, Massachusetts",25,025,110502,1
"Block Group 2, Census Tract 1105.02, Suffolk County, Massachusetts",25,025,110502,2
"Block Group 3, Census Tract 1105.02, Suffolk County, Massachusetts",25,025,110502,3
"Block Group 1, Census Tract 1106.01, Suffolk County, Massachusetts",25,025,110601,1
"Block Group 2, Census Tract 1106.01, Suffolk County, Massachusetts",25,025,110601,2
"Block Group 3, Census Tract 1304.02, Suffolk County, Massachusetts",25,025,130402,3
"Block Group 4, Census Tract 2.01, Suffolk County, Massachusetts",25,025,000201,4
"Block Group 1, Census Tract 2.01, Suffolk County, Massachusetts",25,025,000201,1
"Block Group 1, Census Tract 1, Suffolk County, Massachusetts",25,025,000100,1
"Block Group 2, Census Tract 2.01, Suffolk County, Massachusetts",25,025,000201,2
"Block Group 3, Census Tract 2.01, Suffolk County, Massachusetts",25,025,000201,3
"Block Group 4, Census Tract 1, Suffolk County, Massachusetts",25,025,000100,4
"Block Group 2, Census Tract 1, Suffolk County, Massachusetts",25,025,000100,2
"Block Group 3, Census Tract 2.02, Suffolk County, Massachusetts",25,025,000202,3
"Block Group 1, Census Tract 2.02, Suffolk County, Massachusetts",25,025,000202,1
"Block Group 2, Census Tract 2.02, Suffolk County, Massachusetts",25,025,000202,2
"Block Group 4, Census Tract 2.02, Suffolk County, Massachusetts",25,025,000202,4
"Block Group 1, Census Tract 3.01, Suffolk County, Massachusetts",25,025,000301,1
"Block Group 3, Census Tract 3.01, Suffolk County, Massachusetts",25,025,000301,3
"Block Group 2, Census Tract 3.01, Suffolk County, Massachusetts",25,025,000301,2
"Block Group 4, Census Tract 3.01, Suffolk County, Massachusetts",25,025,000301,4
"Block Group 3, Census Tract 8.02, Suffolk County, Massachusetts",25,025,000802,3
"Block Group 1, Census Tract 8.02, Suffolk County, Massachusetts",25,025,000802,1
"Block Group 2, Census Tract 8.02, Suffolk County, Massachusetts",25,025,000802,2
"Block Group 4, Census Tract 8.02, Suffolk County, Massachusetts",25,025,000802,4
"Block Group 3, Census Tract 1, Suffolk County, Massachusetts",25,025,000100,3
"Block Group 1, Census Tract 106, Suffolk County, Massachusetts",25,025,010600,1
"Block Group 2, Census Tract 106, Suffolk County, Massachusetts",25,025,010600,2
"Block Group 1, Census Tract 401, Suffolk County, Massachusetts",25,025,040100,1
"Block Group 2, Census Tract 401, Suffolk County, Massachusetts",25,025,040100,2
"Block Group 2, Census Tract 403, Suffolk County, Massachusetts",25,025,040300,2
"Block Group 1, Census Tract 403, Suffolk County, Massachusetts",25,025,040300,1
"Block Group 3, Census Tract 403, Suffolk County, Massachusetts",25,025,040300,3
"Block Group 5, Census Tract 403, Suffolk County, Massachusetts",25,025,040300,5
"Block Group 4, Census Tract 403, Suffolk County, Massachusetts",25,025,040300,4
"Block Group 5, Census Tract 8.02, Suffolk County, Massachusetts",25,025,000802,5
"Block Group 2, Census Tract 7.01, Suffolk County, Massachusetts",25,025,000701,2
"Block Group 1, Census Tract 7.01, Suffolk County, Massachusetts",25,025,000701,1
"Block Group 3, Census Tract 501.01, Suffolk County, Massachusetts",25,025,050101,3
"Block Group 1, Census Tract 501.01, Suffolk County, Massachusetts",25,025,050101,1
"Block Group 2, Census Tract 501.01, Suffolk County, Massachusetts",25,025,050101,2
"Block Group 2, Census Tract 509.01, Suffolk County, Massachusetts",25,025,050901,2
"Block Group 1, Census Tract 509.01, Suffolk County, Massachusetts",25,025,050901,1
"Block Group 3, Census Tract 509.01, Suffolk County, Massachusetts",25,025,050901,3
"Block Group 2, Census Tract 1603, Suffolk County, Massachusetts",25,025,160300,2
"Block Group 1, Census Tract 1603, Suffolk County, Massachusetts",25,025,160300,1
"Block Group 1, Census Tract 108.01, Suffolk County, Massachusetts",25,025,010801,1
"Block Group 2, Census Tract 104.05, Suffolk County, Massachusetts",25,025,010405,2
"Block Group 1, Census Tract 104.04, Suffolk County, Massachusetts",25,025,010404,1
"Block Group 2, Census Tract 104.04, Suffolk County, Massachusetts",25,025,010404,2
"Block Group 3, Census Tract 104.04, Suffolk County, Massachusetts",25,025,010404,3
"Block Group 3, Census Tract 108.01, Suffolk County, Massachusetts",25,025,010801,3
"Block Group 2, Census Tract 108.01, Suffolk County, Massachusetts",25,025,010801,2
"Block Group 1, Census Tract 107.02, Suffolk County, Massachusetts",25,025,010702,1
"Block Group 2, Census Tract 107.02, Suffolk County, Massachusetts",25,025,010702,2
"Block Group 1, Census Tract 1702, Suffolk County, Massachusetts",25,025,170200,1
"Block Group 4, Census Tract 1702, Suffolk County, Massachusetts",25,025,170200,4
"Block Group 1, Census Tract 1708, Suffolk County, Massachusetts",25,025,170800,1
